item_id,product_category,bullet_point,item_keywords,item_name,product_type,brand,combined_text,text_id
B076RB2BML,SHOES_CLOTHING_PERSONAL, zapatos shoe ladies mujer womans designer spring summer date night dressy fancy high heels clubbing club gifts for her , zapatos shoe ladies mujer womans designer spring summer date night dressy fancy high heels clubbing club gifts for her ,Amazon Brand The Fix Women s Caroline Ankle Strap Sandal with Ruffle Detail Heeled Black Suede 8 5 B US,SANDAL,The Fix, zapatos shoe ladies mujer womans designer spring summer date night dressy fancy high heels clubbing club gifts for her  zapatos shoe ladies mujer womans designer spring summer date night dressy fancy high heels clubbing club gifts for her Amazon Brand The Fix Women s Caroline Ankle Strap Sandal with Ruffle Detail Heeled Black Suede 8 5 B US,text218
B0812C9DNB,SHOES_CLOTHING_PERSONAL,,,find Men s Moccasin Boot Green Suede womens 12,SHOES,find.,find Men s Moccasin Boot Green Suede womens 12,text219
B01MUSZTD4,SHOES_CLOTHING_PERSONAL, casual basics designer work wear business office top gifts gifts for zapatos shoe para de hombre caballero male botas fathers day gifts for dad , casual basics designer work wear business office top gifts gifts for zapatos shoe para de hombre caballero male botas fathers day gifts for dad ,206 Collective Pioneer Moc Toe Botas de cord n para hombre,SHOES,206 Collective, casual basics designer work wear business office top gifts gifts for zapatos shoe para de hombre caballero male botas fathers day gifts for dad  casual basics designer work wear business office top gifts gifts for zapatos shoe para de hombre caballero male botas fathers day gifts for dad 206 Collective Pioneer Moc Toe Botas de cord n para hombre,text220
B072V7N7XV,SHOES_CLOTHING_PERSONAL, zapatos shoe para de ladies mujer womans designer cocktail work wear business office sexy spring fall gifts for her , zapatos shoe para de ladies mujer womans designer cocktail work wear business office sexy spring fall gifts for her ,La soluci n de la mujer Tawny Lace up Fashion Sneaker,SHOES,The Fix, zapatos shoe para de ladies mujer womans designer cocktail work wear business office sexy spring fall gifts for her  zapatos shoe para de ladies mujer womans designer cocktail work wear business office sexy spring fall gifts for her La soluci n de la mujer Tawny Lace up Fashion Sneaker,text221
B07XQNRGZ9,SHOES_CLOTHING_PERSONAL, woman espadrille alpargata , woman espadrille alpargata ,find Women s Espadrilles Orange Terracotta US 7,SHOES,find., woman espadrille alpargata  woman espadrille alpargata find Women s Espadrilles Orange Terracotta US 7,text222
B0746MWPF6,SHOES_CLOTHING_PERSONAL, zapatos shoe para de ladies mujer womans mocasines designer clothing work wear office top gifts gifts for gifts for her , zapatos shoe para de ladies mujer womans mocasines designer clothing work wear office top gifts gifts for gifts for her ,Amazon Brand 206 Collective Women s Pearson Shearling Moccasin Slipper Leopard Calf Hair 7 5 B US,SHOES,206 Collective, zapatos shoe para de ladies mujer womans mocasines designer clothing work wear office top gifts gifts for gifts for her  zapatos shoe para de ladies mujer womans mocasines designer clothing work wear office top gifts gifts for gifts for her Amazon Brand 206 Collective Women s Pearson Shearling Moccasin Slipper Leopard Calf Hair 7 5 B US,text223
B07PZ98VTM,SHOES_CLOTHING_PERSONAL,,,Amazon Brand find Women s Asymmetric Toe Thong Flat Sandals Slipper,SHOES,find.,Amazon Brand find Women s Asymmetric Toe Thong Flat Sandals Slipper,text224
B0797M1FCL,SHOES_CLOTHING_PERSONAL, ERROR clothes clothing ropa vestir para de hombre caballero male work wear business office fall spring gifts for men fathers day gifts for dad , ERROR clothes clothing ropa vestir para de hombre caballero male work wear business office fall spring gifts for men fathers day gifts for dad ,BUTTONED DOWN Men s Classic Silk Hand Rolled Pocket Square black dot One Size,ACCESSORY,Buttoned Down, ERROR clothes clothing ropa vestir para de hombre caballero male work wear business office fall spring gifts for men fathers day gifts for dad  ERROR clothes clothing ropa vestir para de hombre caballero male work wear business office fall spring gifts for men fathers day gifts for dad BUTTONED DOWN Men s Classic Silk Hand Rolled Pocket Square black dot One Size,text225
B06X9QZKHB,SHOES_CLOTHING_PERSONAL,,,Amazon Brand find Women s Loafers Leather Flat Silver US 10 5,SHOES,find.,Amazon Brand find Women s Loafers Leather Flat Silver US 10 5,text226
B0748NST5R,SHOES_CLOTHING_PERSONAL, zapatos shoe para de hombre caballero male mocasines casual basics gifts for fathers day gifts for dad , zapatos shoe para de hombre caballero male mocasines casual basics gifts for fathers day gifts for dad ,Amazon Brand 206 Collective Men s Union Shearling Slide Slipper Shoe chocolate 8 D US,SHOES,206 Collective, zapatos shoe para de hombre caballero male mocasines casual basics gifts for fathers day gifts for dad  zapatos shoe para de hombre caballero male mocasines casual basics gifts for fathers day gifts for dad Amazon Brand 206 Collective Men s Union Shearling Slide Slipper Shoe chocolate 8 D US,text227
B07Z8FVQBP,SHOES_CLOTHING_PERSONAL,,,find Men s Chunky Brogues Tan Suede US 10 5,SHOES,find.,find Men s Chunky Brogues Tan Suede US 10 5,text228
B0812CJML3,SHOES_CLOTHING_PERSONAL,,,find Women s Moccasin Boot Black Black 9 5 us,SHOES,find.,find Women s Moccasin Boot Black Black 9 5 us,text229
B074KR6186,SHOES_CLOTHING_PERSONAL, designer cocktail work wear business office sexy spring gifts for her zapatos shoe para de ladies mujer womans botas botines , designer cocktail work wear business office sexy spring gifts for her zapatos shoe para de ladies mujer womans botas botines ,Amazon Brand The Fix Women s Juliette Pearl Studded Heel Knee High Boot Black Suede 9 5 B US,BOOT,The Fix, designer cocktail work wear business office sexy spring gifts for her zapatos shoe para de ladies mujer womans botas botines  designer cocktail work wear business office sexy spring gifts for her zapatos shoe para de ladies mujer womans botas botines Amazon Brand The Fix Women s Juliette Pearl Studded Heel Knee High Boot Black Suede 9 5 B US,text230
B072R31ZMP,SHOES_CLOTHING_PERSONAL,,,find Standard Men s Webbed Stretch Belt Black XL US L XL ,ACCESSORY,find.,find Standard Men s Webbed Stretch Belt Black XL US L XL ,text231
B072KWH977,SHOES_CLOTHING_PERSONAL, Shoes flat slip on ankle boots desert boots kids shoes girls boots girls shoes , Shoes flat slip on ankle boots desert boots kids shoes girls boots girls shoes ,Red Wagon Girls Muck Desert Boots Grey 8 us,BOOT,Red Wagon, Shoes flat slip on ankle boots desert boots kids shoes girls boots girls shoes  Shoes flat slip on ankle boots desert boots kids shoes girls boots girls shoes Red Wagon Girls Muck Desert Boots Grey 8 us,text232
B07M712HBW,SHOES_CLOTHING_PERSONAL, Women sandals sandal , Women sandals sandal ,Amazon Brand 206 Collective Women s Sabor Flat Sandal Black 5 B US,SANDAL,206 Collective, Women sandals sandal  Women sandals sandal Amazon Brand 206 Collective Women s Sabor Flat Sandal Black 5 B US,text233
B07MVZ7Q24,SHOES_CLOTHING_PERSONAL, Women sandal sandal , Women sandal sandal ,Amazon Brand 206 Collective Women s Honn Leather Sandal Black 12 B US,SANDAL,206 Collective, Women sandal sandal  Women sandal sandal Amazon Brand 206 Collective Women s Honn Leather Sandal Black 12 B US,text234
B0788C1JGK,SHOES_CLOTHING_PERSONAL,,,Amazon Brand The Fix Women s Giana Open Toe Bootie with Pearl Buckle,BOOT,The Fix,Amazon Brand The Fix Women s Giana Open Toe Bootie with Pearl Buckle,text235
B07HPVLK4T,SHOES_CLOTHING_PERSONAL, spring summer , spring summer ,Amazon Brand find Women s Mary Jane Pump Brown Snake US 7 5,SHOES,find., spring summer  spring summer Amazon Brand find Women s Mary Jane Pump Brown Snake US 7 5,text236
B0815NS34C,SHOES_CLOTHING_PERSONAL,,,find Women s Hurrache Closed Toe Sandals,SANDAL,find.,find Women s Hurrache Closed Toe Sandals,text237
B0721SCPYY,SHOES_CLOTHING_PERSONAL, mary jane velcro Shoes flat , mary jane velcro Shoes flat ,Red Wagon Girls Back to School Butterfly Trim Mary Jane Black 12 us Little Kid,SHOES,Red Wagon, mary jane velcro Shoes flat  mary jane velcro Shoes flat Red Wagon Girls Back to School Butterfly Trim Mary Jane Black 12 us Little Kid,text238
B07FQVR8NR,SHOES_CLOTHING_PERSONAL, women woman clothing sandals casual summer spring , women woman clothing sandals casual summer spring ,Amazon Essentials Women s Casual Thong with Ankle Strap Sandal,SANDAL,Amazon Essentials, women woman clothing sandals casual summer spring  women woman clothing sandals casual summer spring Amazon Essentials Women s Casual Thong with Ankle Strap Sandal,text239
B082MTS1BS,SHOES_CLOTHING_PERSONAL,,,find Ruth Court Synthetic Closed Toe Heels Blue Navy 4 UK,SHOES,find.,find Ruth Court Synthetic Closed Toe Heels Blue Navy 4 UK,text240
B07P9CRGXH,SHOES_CLOTHING_PERSONAL, farmhouse and , farmhouse and ,Stone Beam Linen Swatch Stone Beam 25020101 06,SWATCH,Stone & Beam, farmhouse and  farmhouse and Stone Beam Linen Swatch Stone Beam 25020101 06,text241
B072N7HZFL,SHOES_CLOTHING_PERSONAL, slip on mary jane Shoes flat , slip on mary jane Shoes flat ,Red Wagon Girls K0090 Mary Jane 7 us Little Kid Red,SHOES,Red Wagon, slip on mary jane Shoes flat  slip on mary jane Shoes flat Red Wagon Girls K0090 Mary Jane 7 us Little Kid Red,text242
B07Z58Z89Z,SHOES_CLOTHING_PERSONAL,,,Amazon Brand find Women s Wedge Leather Ivory Off white 6 5 UK,SANDAL,find.,Amazon Brand find Women s Wedge Leather Ivory Off white 6 5 UK,text243
B074KRWQ8Y,SHOES_CLOTHING_PERSONAL, designer cocktail work wear business office sexy spring gifts for her zapatos shoe para de ladies mujer womans botas botines , designer cocktail work wear business office sexy spring gifts for her zapatos shoe para de ladies mujer womans botas botines ,Amazon Brand The Fix Women s Mika Hiker Boot with Faux Shearling Trim Autumn Green 8 5 B US,BOOT,The Fix, designer cocktail work wear business office sexy spring gifts for her zapatos shoe para de ladies mujer womans botas botines  designer cocktail work wear business office sexy spring gifts for her zapatos shoe para de ladies mujer womans botas botines Amazon Brand The Fix Women s Mika Hiker Boot with Faux Shearling Trim Autumn Green 8 5 B US,text244
B082MV768H,SHOES_CLOTHING_PERSONAL,,,find Ruth Court Synthetic Closed Toe Heels Blue Navy 8 UK,SHOES,find.,find Ruth Court Synthetic Closed Toe Heels Blue Navy 8 UK,text245
B082MTVBGH,SHOES_CLOTHING_PERSONAL,,,find Ruth Court Synthetic Closed Toe Heels Beige Nude Patent 3 UK,SHOES,find.,find Ruth Court Synthetic Closed Toe Heels Beige Nude Patent 3 UK,text246
B071JM2MS2,SHOES_CLOTHING_PERSONAL, Fashion Shoes girks ninas zapatillas Sneakers Top ahoes Low Girls , Fashion Shoes girks ninas zapatillas Sneakers Top ahoes Low Girls ,RED WAGON Girls Bow Detail Slip On Low Top Sneakers Grey 00 Large,SHOES,RED WAGON, Fashion Shoes girks ninas zapatillas Sneakers Top ahoes Low Girls  Fashion Shoes girks ninas zapatillas Sneakers Top ahoes Low Girls RED WAGON Girls Bow Detail Slip On Low Top Sneakers Grey 00 Large,text247
B072V9J18L,SHOES_CLOTHING_PERSONAL, zapatos shoe para de ladies mujer womans designer cocktail work wear business office sexy spring fall gifts for her , zapatos shoe para de ladies mujer womans designer cocktail work wear business office sexy spring fall gifts for her ,La soluci n de la mujer Gabriela High Heel cross strap Plataforma Vestido Sandalia,SHOES,The Fix, zapatos shoe para de ladies mujer womans designer cocktail work wear business office sexy spring fall gifts for her  zapatos shoe para de ladies mujer womans designer cocktail work wear business office sexy spring fall gifts for her La soluci n de la mujer Gabriela High Heel cross strap Plataforma Vestido Sandalia,text248
B082QFJ72D,SHOES_CLOTHING_PERSONAL, slip on flat slip on sneaker shoe flat sneaker slip on shoe womens shoe womens sneaker , slip on flat slip on sneaker shoe flat sneaker slip on shoe womens shoe womens sneaker ,Amazon Essentials Women s Casual Slip On Canvas Flat with Sport Bottom Sneaker Taupe 5 5 B US,SHOES,Amazon Essentials, slip on flat slip on sneaker shoe flat sneaker slip on shoe womens shoe womens sneaker  slip on flat slip on sneaker shoe flat sneaker slip on shoe womens shoe womens sneaker Amazon Essentials Women s Casual Slip On Canvas Flat with Sport Bottom Sneaker Taupe 5 5 B US,text249
B0748NT1KB,SHOES_CLOTHING_PERSONAL, zapatos shoe para de hombre caballero male mocasines casual basics gifts for fathers day gifts for dad , zapatos shoe para de hombre caballero male mocasines casual basics gifts for fathers day gifts for dad ,Amazon Brand 206 Collective Men s Union Shearling Slide Slipper Shoe green camo 12 D US,SHOES,206 Collective, zapatos shoe para de hombre caballero male mocasines casual basics gifts for fathers day gifts for dad  zapatos shoe para de hombre caballero male mocasines casual basics gifts for fathers day gifts for dad Amazon Brand 206 Collective Men s Union Shearling Slide Slipper Shoe green camo 12 D US,text250
B07F39BZDF,SHOES_CLOTHING_PERSONAL,,,Amazon Brand find Men s Suede Low Top Sneakers Yellow Ochre White 10 5 UK,SHOES,find.,Amazon Brand find Men s Suede Low Top Sneakers Yellow Ochre White 10 5 UK,text251
B0748RH9GR,SHOES_CLOTHING_PERSONAL, zapatos shoe para de hombre caballero male mocasines casual basics gifts for fathers day gifts for dad , zapatos shoe para de hombre caballero male mocasines casual basics gifts for fathers day gifts for dad ,Amazon Brand 206 Collective Men s Union Shearling Slide Slipper Shoe charcoal 11 D US,SHOES,206 Collective, zapatos shoe para de hombre caballero male mocasines casual basics gifts for fathers day gifts for dad  zapatos shoe para de hombre caballero male mocasines casual basics gifts for fathers day gifts for dad Amazon Brand 206 Collective Men s Union Shearling Slide Slipper Shoe charcoal 11 D US,text252
B083SF6ZDY,SHOES_CLOTHING_PERSONAL,,,Amazon Essentials Men s Story Sandal,SANDAL,Amazon Essentials,Amazon Essentials Men s Story Sandal,text253
B07RSYG293,SHOES_CLOTHING_PERSONAL, UK , UK ,find Addison Mocassins Chocolate Brown 7 5 US,SHOES,find., UK  UK find Addison Mocassins Chocolate Brown 7 5 US,text254
B082PMS6QZ,SHOES_CLOTHING_PERSONAL, womens flats ballet flats knit flats flats womens ballet flats womens knit knit , womens flats ballet flats knit flats flats womens ballet flats womens knit knit ,Amazon Essentials Women s Ballet Flat Navy Knit 10 Wide US,SHOES,Amazon Essentials, womens flats ballet flats knit flats flats womens ballet flats womens knit knit  womens flats ballet flats knit flats flats womens ballet flats womens knit knit Amazon Essentials Women s Ballet Flat Navy Knit 10 Wide US,text255
